Time - Plot 0	Bar - Plot 0	
12:28:33,12	-1,5375	
12:28:33,14	-1,27184	
12:28:33,16	-1,5375	
12:28:33,17	-1,05046	
12:28:33,18	-1,31612	
12:28:33,19	-1,36039	
12:28:33,20	-1,31612	
12:28:33,22	-1,00619	
12:28:33,23	-1,27184	
12:28:33,25	-1,00619	
12:28:33,28	-1,22757	
12:28:33,29	-1,22757	
12:28:33,31	-1,09474	
12:28:33,33	-0,829084	
12:28:33,34	-1,22757	
12:28:33,35	-1,09474	
12:28:33,37	-0,961912	
12:28:33,39	-1,18329	
12:28:33,41	-0,917636	
12:28:33,43	-1,18329	
12:28:33,44	-1,44895	
12:28:33,45	-1,13901	
12:28:33,47	-1,22757	
12:28:33,48	-1,13901	
12:28:33,50	-1,00619	
12:28:33,52	-1,09474	
12:28:33,53	-0,961912	
12:28:33,54	-1,18329	
12:28:33,55	-1,13901	
12:28:33,57	-1,13901	
12:28:33,59	-1,22757	
12:28:33,60	-1,18329	
12:28:33,62	-1,5375	
12:28:33,63	-1,00619	
12:28:33,64	-1,31612	
12:28:33,66	-1,31612	
12:28:33,67	-1,22757	
12:28:33,69	-1,22757	
12:28:33,70	-1,27184	
12:28:33,72	-1,36039	
12:28:33,74	-1,44895	
12:28:33,75	-1,22757	
12:28:33,77	-1,09474	
12:28:33,78	-1,36039	
12:28:33,80	-1,58177	
12:28:33,82	-1,44895	
12:28:33,84	-1,7146	
12:28:33,85	-1,22757	
12:28:33,87	-1,27184	
12:28:33,88	-1,40467	
12:28:33,90	-1,36039	
12:28:33,91	-0,917636	
12:28:33,92	-1,40467	
12:28:33,94	-1,36039	
12:28:33,95	-1,13901	
12:28:33,97	-0,829084	
12:28:33,98	-1,62605	
12:28:33,99	-1,49322	
12:28:34,01	-1,22757	
12:28:34,03	-1,18329	
12:28:34,05	-1,7146	
12:28:34,07	-1,05046	
12:28:34,09	-1,27184	
12:28:34,11	-0,917636	
12:28:34,13	-0,784808	
12:28:34,14	-1,36039	
12:28:34,16	-1,13901	
12:28:34,17	-1,58177	
12:28:34,19	-1,22757	
12:28:34,20	-1,09474	
12:28:34,21	-1,40467	
12:28:34,23	-1,00619	
12:28:34,25	-1,22757	
12:28:34,27	-1,22757	
12:28:34,29	-1,05046	
12:28:34,30	-1,80315	
12:28:34,31	-1,49322	
12:28:34,33	-1,36039	
12:28:34,34	-1,22757	
12:28:34,36	-1,27184	
12:28:34,38	-1,31612	
12:28:34,39	-1,31612	
12:28:34,40	-1,13901	
12:28:34,42	-1,40467	
12:28:34,44	-3,57418	
12:28:34,46	-1,31612	
12:28:34,48	-1,31612	
12:28:34,49	-1,22757	
12:28:34,51	-0,87336	
12:28:34,52	-1,13901	
12:28:34,54	-1,22757	
12:28:34,55	-1,44895	
12:28:34,57	-1,22757	
12:28:34,59	-1,05046	
12:28:34,60	-1,05046	
12:28:34,62	-1,27184	
12:28:34,63	-1,18329	
12:28:34,64	-1,5375	
12:28:34,66	-1,36039	
12:28:34,71	-1,18329	
12:28:34,73	-1,13901	
12:28:34,76	-1,18329	
12:28:34,78	-1,22757	
12:28:34,81	-1,09474	
12:28:34,83	-0,917636	
12:28:34,85	-1,13901	
12:28:34,87	-1,36039	
12:28:34,88	-1,36039	
12:28:34,90	-1,44895	
12:28:34,91	-1,58177	
12:28:34,93	-1,27184	
12:28:34,95	-1,09474	
12:28:34,97	-1,00619	
12:28:34,98	-1,49322	
12:28:34,99	-1,44895	
12:28:35,01	-1,09474	
12:28:35,03	-1,36039	
12:28:35,05	-1,18329	
12:28:35,07	-1,22757	
12:28:35,09	-1,05046	
12:28:35,10	-1,27184	
12:28:35,11	-1,13901	
12:28:35,12	-1,00619	
12:28:35,13	-1,27184	
12:28:35,15	-1,80315	
12:28:35,17	-1,40467	
12:28:35,19	-1,31612	
12:28:35,21	-1,44895	
12:28:35,23	-1,18329	
12:28:35,25	-1,36039	
12:28:35,27	-1,18329	
12:28:35,28	-1,31612	
12:28:35,29	-1,5375	
12:28:35,31	-1,49322	
12:28:35,32	-1,09474	
12:28:35,34	-1,44895	
12:28:35,35	-1,27184	
12:28:35,36	-1,27184	
12:28:35,38	-1,36039	
12:28:35,39	-1,36039	
12:28:35,41	-1,40467	
12:28:35,42	-0,829084	
12:28:35,44	-1,40467	
12:28:35,46	-1,09474	
12:28:35,48	-1,18329	
12:28:35,50	-1,40467	
12:28:35,52	-1,40467	
12:28:35,54	-1,40467	
12:28:35,56	-1,05046	
12:28:35,58	-1,44895	
12:28:35,60	-1,18329	
12:28:35,62	-0,917636	
12:28:35,64	-0,917636	
12:28:35,67	-1,31612	
12:28:35,69	-1,27184	
12:28:35,71	-1,36039	
12:28:35,73	-1,62605	
12:28:35,75	-1,27184	
12:28:35,77	-1,5375	
12:28:35,78	-1,05046	
12:28:35,80	-1,22757	
12:28:35,81	-1,62605	
12:28:35,83	-1,5375	
12:28:35,84	-1,13901	
12:28:35,86	-0,87336	
12:28:35,87	-1,18329	
12:28:35,88	-1,09474	
12:28:35,90	-1,18329	
12:28:35,91	-1,13901	
12:28:35,93	-1,40467	
12:28:35,94	-1,13901	
12:28:35,95	-1,27184	
12:28:35,96	-0,87336	
12:28:35,97	-1,40467	
12:28:35,99	-1,36039	
12:28:36,01	-1,27184	
12:28:36,03	-1,18329	
12:28:36,05	-1,36039	
12:28:36,06	-0,740533	
12:28:36,08	-1,13901	
12:28:36,10	-1,05046	
12:28:36,12	-1,09474	
12:28:36,14	-1,18329	
12:28:36,16	-1,00619	
12:28:36,18	-1,36039	
12:28:36,20	-1,62605	
12:28:36,22	-1,44895	
12:28:36,24	-0,917636	
12:28:36,26	-1,09474	
12:28:36,28	-1,36039	
12:28:36,30	-1,09474	
12:28:36,32	-1,40467	
12:28:36,33	-1,36039	
12:28:36,34	-1,13901	
12:28:36,35	-1,22757	
12:28:36,37	-1,44895	
12:28:36,38	-1,18329	
12:28:36,39	-1,09474	
12:28:36,41	-1,09474	
12:28:36,42	-1,13901	
12:28:36,43	-1,44895	
12:28:36,45	-1,27184	
12:28:36,47	-1,44895	
12:28:36,49	-1,13901	
12:28:36,51	-1,00619	
12:28:36,52	-1,31612	
12:28:36,54	-1,13901	
12:28:36,56	-1,40467	
12:28:36,59	-1,31612	
12:28:36,60	-1,31612	
12:28:36,62	-1,22757	
12:28:36,64	-1,13901	
12:28:36,65	-1,27184	
12:28:36,67	-1,31612	
12:28:36,68	-1,05046	
12:28:36,69	-1,62605	
12:28:36,71	-1,05046	
12:28:36,72	-0,917636	
12:28:36,74	-1,44895	
12:28:36,75	-1,05046	
12:28:36,76	-1,22757	
12:28:36,77	-1,18329	
12:28:36,79	-1,40467	
12:28:36,80	-1,00619	
12:28:36,82	-1,09474	
12:28:36,84	-1,31612	
12:28:36,85	-1,49322	
12:28:36,87	-1,7146	
12:28:36,89	-1,49322	
12:28:36,92	-1,00619	
12:28:36,94	-1,00619	
12:28:36,96	-1,18329	
12:28:36,98	-1,18329	
12:28:37,00	-1,13901	
12:28:37,02	-1,62605	
12:28:37,03	-1,40467	
12:28:37,04	-1,58177	
12:28:37,06	-1,36039	
12:28:37,07	-1,09474	
12:28:37,08	-1,40467	
12:28:37,09	-1,31612	
12:28:37,11	-1,13901	
12:28:37,12	-1,13901	
12:28:37,13	-1,40467	
12:28:37,15	-1,22757	
12:28:37,16	-1,22757	
12:28:37,17	-1,5375	
12:28:37,19	-1,5375	
12:28:37,21	-1,36039	
12:28:37,23	-1,18329	
12:28:37,24	-1,36039	
12:28:37,25	-1,09474	
12:28:37,27	-1,31612	
12:28:37,28	-1,44895	
12:28:37,30	-1,62605	
12:28:37,32	-1,09474	
12:28:37,34	-1,13901	
12:28:37,35	-1,09474	
12:28:37,37	-1,40467	
12:28:37,38	-1,27184	
12:28:37,40	-1,13901	
12:28:37,42	-1,5375	
12:28:37,43	-1,40467	
12:28:37,44	-1,13901	
12:28:37,45	-1,49322	
12:28:37,47	-1,09474	
12:28:37,49	-1,18329	
12:28:37,51	-1,36039	
12:28:37,52	-1,31612	
12:28:37,54	-1,44895	
12:28:37,55	-1,22757	
12:28:37,57	-1,18329	
12:28:37,58	-1,44895	
12:28:37,59	-1,27184	
12:28:37,61	-1,8917	
12:28:37,62	-1,44895	
12:28:37,65	-1,22757	
12:28:37,66	-1,31612	
12:28:37,68	-1,27184	
12:28:37,70	-1,00619	
12:28:37,72	-0,961912	
12:28:37,74	-1,00619	
12:28:37,76	-1,27184	
12:28:37,77	-1,22757	
12:28:37,79	-1,62605	
12:28:37,80	-1,58177	
12:28:37,82	-1,05046	
12:28:37,84	-1,31612	
12:28:37,85	-1,7146	
12:28:37,86	-1,09474	
12:28:37,87	-1,31612	
12:28:37,89	-1,27184	
12:28:37,90	-0,829084	
12:28:37,91	-1,5375	
12:28:37,93	-1,40467	
12:28:37,94	-1,5375	
12:28:37,96	-1,13901	
12:28:37,97	-1,7146	
12:28:37,99	-1,7146	
12:28:38,01	-1,22757	
12:28:38,03	-1,5375	
12:28:38,05	-1,75888	
12:28:38,06	-1,13901	
12:28:38,07	-1,09474	
12:28:38,09	-1,27184	
12:28:38,10	-1,09474	
12:28:38,11	-1,40467	
12:28:38,13	-1,22757	
12:28:38,14	-0,917636	
12:28:38,15	-1,44895	
12:28:38,17	-1,31612	
12:28:38,18	-1,13901	
12:28:38,20	-1,09474	
12:28:38,21	-1,40467	
12:28:38,22	-1,18329	
12:28:38,23	-0,961912	
12:28:38,25	-1,49322	
12:28:38,26	-1,22757	
12:28:38,28	-1,13901	
12:28:38,29	-1,5375	
12:28:38,30	-1,18329	
12:28:38,31	-1,13901	
12:28:38,32	-1,36039	
12:28:38,34	-1,09474	
12:28:38,36	-0,829084	
12:28:38,37	-1,31612	
12:28:38,39	-1,00619	
12:28:38,41	-1,5375	
12:28:38,42	-1,27184	
12:28:38,43	-1,31612	
12:28:38,44	-1,49322	
12:28:38,46	-0,829084	
12:28:38,47	-1,44895	
12:28:38,49	-1,40467	
12:28:38,50	-1,09474	
12:28:38,52	-1,18329	
12:28:38,53	-1,13901	
12:28:38,55	-1,13901	
12:28:38,57	-1,22757	
12:28:38,58	-1,18329	
12:28:38,60	-1,58177	
12:28:38,62	-1,62605	
12:28:38,64	-1,67032	
12:28:38,66	-1,13901	
12:28:38,67	-1,36039	
12:28:38,68	-1,44895	
12:28:38,70	-1,05046	
12:28:38,72	-0,87336	
12:28:38,73	-1,13901	
12:28:38,74	-1,22757	
12:28:38,75	-1,18329	
12:28:38,76	-1,49322	
12:28:38,77	-1,00619	
12:28:38,79	-1,27184	
12:28:38,82	-1,36039	
12:28:38,83	-1,22757	
12:28:38,85	-0,784808	
12:28:38,86	-1,36039	
12:28:38,87	-1,36039	
12:28:38,88	-1,31612	
12:28:38,90	-1,05046	
12:28:38,91	-1,27184	
12:28:38,92	-1,5375	
12:28:38,94	-1,18329	
12:28:38,96	-1,31612	
12:28:38,97	-1,09474	
12:28:38,98	-1,09474	
12:28:39,00	-0,961912	
12:28:39,02	-0,784808	
12:28:39,04	-0,917636	
12:28:39,05	-1,22757	
12:28:39,07	-1,22757	
12:28:39,09	-1,31612	
12:28:39,10	-1,49322	
12:28:39,11	-0,961912	
12:28:39,12	-1,31612	
12:28:39,14	-1,00619	
12:28:39,15	-1,62605	
12:28:39,17	-1,5375	
12:28:39,18	-1,27184	
12:28:39,20	-1,40467	
12:28:39,21	-1,09474	
12:28:39,23	-1,58177	
12:28:39,24	-1,5375	
12:28:39,25	-0,87336	
12:28:39,27	-1,36039	
12:28:39,29	-1,5375	
12:28:39,31	-1,58177	
12:28:39,32	-1,18329	
12:28:39,33	-1,13901	
12:28:39,35	-1,36039	
12:28:39,37	-1,44895	
12:28:39,39	-1,13901	
12:28:39,40	-1,62605	
12:28:39,41	-0,917636	
12:28:39,43	-1,09474	
12:28:39,45	-1,5375	
12:28:39,46	-1,27184	
12:28:39,48	-1,13901	
12:28:39,49	-1,27184	
12:28:39,50	-1,18329	
12:28:39,51	-1,36039	
12:28:39,53	-1,18329	
12:28:39,54	-1,58177	
12:28:39,56	-1,22757	
12:28:39,57	-1,22757	
12:28:39,58	-1,49322	
12:28:39,60	-1,13901	
12:28:39,62	-1,36039	
12:28:39,63	-1,22757	
12:28:39,65	-1,18329	
12:28:39,66	-1,18329	
12:28:39,67	-1,13901	
12:28:39,69	-1,58177	
12:28:39,70	-1,31612	
12:28:39,72	-0,917636	
12:28:39,73	-1,58177	
12:28:39,74	-1,36039	
12:28:39,75	-1,22757	
12:28:39,77	-1,44895	
12:28:39,78	-1,18329	
12:28:39,79	-1,44895	
12:28:39,81	-1,5375	
12:28:39,83	-1,18329	
12:28:39,85	-1,22757	
12:28:39,86	-1,44895	
12:28:39,87	-1,13901	
12:28:39,88	-1,36039	
12:28:39,90	-1,18329	
12:28:39,91	-1,22757	
12:28:39,93	-1,5375	
12:28:39,94	-1,36039	
12:28:39,95	-1,18329	
12:28:39,97	-0,917636	
12:28:39,98	-1,44895	
12:28:40,00	-1,05046	
12:28:40,02	-1,44895	
12:28:40,03	-1,05046	
12:28:40,04	-1,36039	
12:28:40,05	-0,87336	
12:28:40,07	-1,40467	
12:28:40,08	-1,58177	
12:28:40,10	-1,62605	
12:28:40,11	-1,13901	
12:28:40,12	-1,67032	
12:28:40,14	-0,740533	
12:28:40,15	-1,13901	
12:28:40,17	-1,27184	
12:28:40,19	-1,36039	
12:28:40,20	-1,27184	
12:28:40,21	-1,36039	
12:28:40,22	-1,5375	
12:28:40,23	-0,87336	
12:28:40,25	-1,27184	
12:28:40,27	-1,13901	
12:28:40,28	-1,40467	
12:28:40,30	-1,27184	
12:28:40,31	-1,40467	
12:28:40,33	-1,05046	
12:28:40,35	-1,31612	
12:28:40,37	-1,05046	
12:28:40,39	-1,5375	
12:28:40,40	-1,00619	
12:28:40,41	-1,31612	
12:28:40,43	-1,18329	
12:28:40,44	-1,18329	
12:28:40,45	-1,13901	
12:28:40,47	-1,36039	
12:28:40,48	-1,36039	
12:28:40,50	-0,829084	
12:28:40,51	-1,36039	
12:28:40,52	-1,67032	
12:28:40,53	-1,36039	
12:28:40,55	-1,44895	
12:28:40,57	-1,18329	
12:28:40,58	-1,27184	
12:28:40,60	-1,05046	
12:28:40,61	-1,05046	
12:28:40,63	-1,40467	
12:28:40,64	-1,40467	
12:28:40,66	-0,87336	
12:28:40,67	-1,18329	
12:28:40,68	-1,49322	
12:28:40,70	-0,740533	
12:28:40,72	-1,09474	
12:28:40,73	-0,87336	
12:28:40,74	-1,75888	
12:28:40,76	-1,36039	
12:28:40,77	-1,22757	
12:28:40,79	-1,44895	
12:28:40,82	-1,09474	
12:28:40,84	-1,36039	
12:28:40,87	-0,87336	
12:28:40,89	-1,18329	
12:28:40,91	-0,740533	
12:28:40,94	-1,00619	
12:28:40,95	-1,00619	
12:28:40,97	-1,27184	
12:28:40,98	-1,31612	
12:28:41,00	-1,5375	
12:28:41,01	-1,09474	
12:28:41,02	-1,31612	
12:28:41,03	-0,961912	
12:28:41,05	-1,36039	
12:28:41,06	-1,49322	
12:28:41,08	-1,7146	
12:28:41,10	-1,05046	
12:28:41,12	-1,31612	
12:28:41,13	-1,27184	
12:28:41,15	-1,40467	
12:28:41,17	-1,36039	
12:28:41,18	-1,13901	
12:28:41,20	-1,31612	
12:28:41,22	-1,27184	
12:28:41,23	-1,27184	
12:28:41,25	-1,36039	
12:28:41,26	-1,62605	
12:28:41,27	-0,917636	
12:28:41,29	-1,27184	
12:28:41,30	-1,49322	
12:28:41,32	-1,31612	
12:28:41,33	-1,40467	
12:28:41,35	-1,05046	
12:28:41,37	-1,31612	
12:28:41,38	-1,05046	
12:28:41,40	-1,31612	
12:28:41,42	-1,27184	
12:28:41,44	-1,58177	
12:28:41,46	-1,18329	
12:28:41,47	-0,87336	
12:28:41,49	-0,961912	
12:28:41,51	-1,40467	
12:28:41,53	-1,00619	
12:28:41,55	-1,36039	
12:28:41,57	-1,18329	
12:28:41,59	-1,5375	
12:28:41,61	-1,05046	
12:28:41,62	-0,961912	
12:28:41,64	-1,40467	
12:28:41,66	-1,09474	
12:28:41,68	-1,05046	
12:28:41,69	-0,87336	
12:28:41,71	-0,961912	
12:28:41,72	-1,5375	
12:28:41,74	-1,18329	
12:28:41,75	-1,27184	
12:28:41,76	-1,18329	
12:28:41,77	-1,00619	
12:28:41,79	-1,49322	
12:28:41,80	-1,05046	
12:28:41,81	-1,22757	
12:28:41,82	-1,22757	
12:28:41,84	-1,27184	
12:28:41,85	-1,00619	
12:28:41,86	-1,31612	
12:28:41,87	-1,05046	
12:28:41,89	-0,917636	
12:28:41,91	-1,40467	
12:28:41,92	-1,40467	
12:28:41,94	-1,40467	
12:28:41,95	-1,18329	
12:28:41,97	-1,22757	
12:28:41,99	-1,18329	
12:28:42,01	-0,87336	
12:28:42,03	-1,49322	
12:28:42,05	-1,40467	
12:28:42,07	-1,62605	
12:28:42,09	-1,44895	
12:28:42,10	-1,44895	
12:28:42,13	-1,49322	
12:28:42,14	-1,62605	
12:28:42,16	-1,62605	
12:28:42,18	-1,36039	
12:28:42,20	-1,09474	
12:28:42,21	-1,49322	
12:28:42,22	-1,05046	
12:28:42,24	-1,00619	
12:28:42,25	-0,961912	
12:28:42,26	-1,31612	
12:28:42,27	-0,961912	
12:28:42,29	-1,05046	
12:28:42,31	-0,961912	
12:28:42,32	-1,27184	
12:28:42,34	-1,36039	
12:28:42,36	-1,18329	
12:28:42,38	-1,27184	
12:28:42,40	-1,36039	
12:28:42,41	-0,917636	
12:28:42,42	-1,18329	
12:28:42,44	-1,22757	
12:28:42,46	-1,22757	
12:28:42,47	-1,13901	
12:28:42,49	-1,36039	
12:28:42,50	-1,62605	
12:28:42,52	-1,36039	
12:28:42,53	-1,13901	
12:28:42,55	-1,36039	
12:28:42,56	-1,27184	
12:28:42,58	-1,44895	
12:28:42,61	-1,44895	
12:28:42,62	-1,18329	
12:28:42,63	-1,13901	
12:28:42,64	-1,31612	
12:28:42,65	-1,44895	
12:28:42,66	-1,44895	
12:28:42,68	-1,62605	
12:28:42,70	-1,31612	
12:28:42,72	-1,62605	
12:28:42,73	-1,05046	
12:28:42,75	-1,44895	
12:28:42,76	-1,22757	
12:28:42,78	-1,22757	
12:28:42,80	-1,00619	
12:28:42,82	-1,36039	
12:28:42,83	-1,05046	
12:28:42,84	-1,00619	
12:28:42,85	-1,44895	
12:28:42,87	-1,09474	
12:28:42,89	-0,917636	
12:28:42,91	-1,27184	
12:28:42,93	-0,87336	
12:28:42,94	-1,00619	
12:28:42,97	-1,00619	
12:28:42,98	-1,31612	
12:28:43,01	-1,09474	
12:28:43,03	-0,829084	
12:28:43,05	-0,829084	
12:28:43,07	-1,05046	
12:28:43,09	-0,784808	
12:28:43,11	-0,87336	
12:28:43,13	-1,00619	
12:28:43,15	-0,961912	
12:28:43,17	-1,27184	
12:28:43,18	-1,27184	
12:28:43,20	-1,13901	
12:28:43,21	-1,09474	
12:28:43,22	-1,18329	
12:28:43,23	-0,961912	
12:28:43,25	-1,5375	
12:28:43,27	-0,87336	
12:28:43,29	-1,00619	
12:28:43,30	-1,27184	
12:28:43,33	-1,18329	
12:28:43,35	-1,36039	
12:28:43,37	-0,961912	
12:28:43,39	-1,05046	
12:28:43,41	-1,31612	
12:28:43,42	-1,27184	
12:28:43,44	-1,44895	
12:28:43,45	-0,87336	
12:28:43,46	-1,36039	
12:28:43,48	-1,40467	
12:28:43,49	-1,36039	
12:28:43,50	-1,58177	
12:28:43,52	-1,18329	
12:28:43,53	-1,13901	
12:28:43,54	-1,58177	
12:28:43,55	-1,22757	
12:28:43,57	-1,36039	
12:28:43,58	-1,44895	
12:28:43,59	-1,13901	
12:28:43,61	-1,05046	
12:28:43,62	-1,22757	
12:28:43,63	-1,27184	
12:28:43,64	-1,18329	
12:28:43,66	-1,36039	
12:28:43,67	-1,18329	
12:28:43,69	-1,44895	
12:28:43,70	-1,27184	
12:28:43,72	-1,22757	
12:28:43,73	-1,18329	
12:28:43,76	-1,40467	
12:28:43,78	-1,58177	
12:28:43,80	-1,44895	
12:28:43,82	-1,22757	
12:28:43,83	-1,22757	
12:28:43,85	-1,05046	
12:28:43,87	-1,13901	
12:28:43,89	-1,00619	
12:28:43,91	-1,13901	
12:28:43,92	-1,40467	
12:28:43,93	-1,49322	
12:28:43,95	-1,36039	
12:28:43,96	-1,05046	
12:28:43,97	-1,22757	
12:28:43,99	-1,05046	
12:28:44,00	-1,62605	
12:28:44,02	-1,31612	
12:28:44,04	-1,5375	
12:28:44,05	-1,09474	
12:28:44,07	-1,31612	
12:28:44,08	-1,00619	
12:28:44,10	-1,36039	
12:28:44,11	-1,27184	
12:28:44,12	-1,36039	
12:28:44,13	-1,27184	
12:28:44,15	-0,961912	
12:28:44,16	-1,36039	
12:28:44,17	-1,36039	
12:28:44,18	-1,18329	
12:28:44,20	-1,49322	
12:28:44,22	-1,27184	
12:28:44,23	-1,18329	
12:28:44,25	-1,05046	
12:28:44,26	-1,18329	
12:28:44,27	-0,961912	
12:28:44,28	-1,22757	
12:28:44,29	-1,40467	
12:28:44,31	-1,27184	
12:28:44,32	-1,36039	
12:28:44,34	-1,49322	
12:28:44,35	-1,5375	
12:28:44,37	-1,13901	
12:28:44,38	-1,27184	
12:28:44,40	-0,961912	
12:28:44,42	-1,5375	
12:28:44,43	-1,36039	
12:28:44,45	-1,27184	
12:28:44,46	-1,40467	
12:28:44,47	-1,22757	
12:28:44,49	-1,18329	
12:28:44,50	-1,31612	
12:28:44,52	-1,13901	
12:28:44,53	-1,18329	
12:28:44,54	-1,13901	
12:28:44,56	-1,22757	
12:28:44,58	-1,36039	
12:28:44,60	-0,917636	
12:28:44,62	-1,5375	
12:28:44,63	-1,31612	
12:28:44,65	-1,13901	
12:28:44,66	-1,18329	
12:28:44,68	-1,31612	
12:28:44,70	-1,5375	
12:28:44,71	-1,09474	
12:28:44,73	-0,917636	
12:28:44,74	-1,49322	
12:28:44,75	-0,740533	
12:28:44,77	-1,31612	
12:28:44,78	-1,67032	
12:28:44,79	-1,13901	
12:28:44,80	-1,13901	
12:28:44,81	-1,44895	
12:28:44,82	-1,36039	
12:28:44,84	-1,00619	
12:28:44,85	-1,5375	
12:28:44,87	-1,00619	
12:28:44,89	-1,13901	
12:28:44,90	-1,80315	
12:28:44,91	-1,18329	
12:28:44,93	-1,00619	
12:28:44,95	-0,961912	
12:28:44,96	-1,27184	
12:28:44,99	-1,36039	
12:28:45,00	-1,36039	
12:28:45,01	-1,00619	
12:28:45,03	-1,05046	
12:28:45,04	-1,5375	
12:28:45,06	-1,40467	
12:28:45,07	-1,13901	
12:28:45,09	-1,09474	
12:28:45,11	-1,27184	
12:28:45,13	-1,09474	
12:28:45,14	-0,961912	
12:28:45,16	-1,22757	
12:28:45,18	-1,00619	
12:28:45,20	-1,36039	
12:28:45,22	-1,40467	
12:28:45,23	-1,22757	
12:28:45,25	-1,18329	
12:28:45,26	-1,40467	
12:28:45,27	-0,917636	
12:28:45,28	-1,13901	
12:28:45,30	-1,13901	
12:28:45,32	-1,62605	
12:28:45,34	-1,62605	
12:28:45,35	-1,09474	
12:28:45,36	-1,31612	
12:28:45,38	-1,67032	
12:28:45,40	-1,62605	
12:28:45,41	-1,75888	
12:28:45,42	-1,22757	
12:28:45,44	-1,93598	
12:28:45,45	-1,09474	
12:28:45,47	-0,87336	
12:28:45,49	-1,13901	
12:28:45,50	-1,27184	
12:28:45,51	-1,00619	
12:28:45,52	-1,44895	
12:28:45,54	-1,36039	
12:28:45,55	-1,27184	
12:28:45,57	-1,67032	
12:28:45,59	-1,05046	
12:28:45,61	-1,22757	
12:28:45,62	-1,22757	
12:28:45,63	-1,44895	
12:28:45,65	-1,22757	
12:28:45,67	-1,18329	
12:28:45,69	-1,36039	
12:28:45,70	-1,67032	
12:28:45,72	-0,829084	
12:28:45,73	-1,75888	
12:28:45,75	-1,27184	
12:28:45,77	-1,18329	
12:28:45,79	-0,961912	
12:28:45,80	-1,13901	
12:28:45,81	-0,829084	
12:28:45,82	-1,49322	
12:28:45,83	-1,27184	
12:28:45,85	-1,36039	
12:28:45,86	-1,22757	
12:28:45,88	-1,58177	
12:28:45,89	-1,31612	
12:28:45,90	-1,00619	
12:28:45,92	-1,22757	
12:28:45,93	-1,27184	
12:28:45,95	-1,09474	
12:28:45,96	-1,36039	
12:28:45,98	-1,22757	
12:28:45,99	-1,31612	
12:28:46,01	-1,13901	
12:28:46,02	-1,36039	
12:28:46,04	-1,62605	
12:28:46,05	-1,18329	
12:28:46,07	-1,5375	
12:28:46,08	-1,62605	
12:28:46,10	-1,18329	
12:28:46,12	-1,44895	
12:28:46,13	-1,22757	
12:28:46,15	-1,44895	
12:28:46,16	-0,961912	
12:28:46,18	-1,36039	
12:28:46,20	-1,5375	
12:28:46,22	-1,22757	
12:28:46,24	-1,27184	
12:28:46,25	-1,22757	
12:28:46,27	-0,87336	
12:28:46,28	-1,09474	
12:28:46,30	-1,58177	
12:28:46,32	-1,00619	
12:28:46,34	-0,917636	
12:28:46,35	-1,44895	
12:28:46,37	-1,40467	
12:28:46,38	-0,87336	
12:28:46,40	-1,36039	
12:28:46,41	-1,18329	
12:28:46,43	-1,67032	
12:28:46,45	-1,18329	
12:28:46,46	-1,05046	
12:28:46,48	-1,5375	
12:28:46,49	-1,49322	
12:28:46,50	-1,18329	
12:28:46,52	-1,13901	
12:28:46,53	-1,40467	
12:28:46,57	-1,13901	
