Time - Plot 0	Bar - Plot 0	
16:36:51,15	-3,61846	
16:36:51,16	-0,917636	
16:36:51,17	-3,13143	
16:36:51,18	-0,253499	
16:36:51,19	-3,52991	
16:36:51,20	0,144983	
16:36:51,21	-3,08715	
16:36:51,22	-0,120672	
16:36:51,23	-0,253499	
16:36:51,24	-0,829084	
16:36:51,25	-1,31612	
16:36:51,26	-1,67032	
16:36:51,27	-2,24591	
16:36:51,28	-0,253499	
16:36:51,29	-1,49322	
16:36:51,30	-1,67032	
16:36:51,31	-1,49322	
16:36:51,32	-1,13901	
16:36:51,33	-1,00619	
16:36:51,34	-1,7146	
16:36:51,34	1,96029	
16:36:51,35	-2,06881	
16:36:51,36	1,69464	
16:36:51,37	-2,8215	
16:36:51,38	1,65036	
16:36:51,39	-3,1757	
16:36:51,40	1,11905	
16:36:51,41	-3,13143	
16:36:51,42	-0,297775	
16:36:51,43	-3,30853	
16:36:51,44	-1,09474	
16:36:51,45	-0,297775	
16:36:51,46	-0,696257	
16:36:51,47	-3,39708	
16:36:51,48	-0,342051	
16:36:51,49	-1,00619	
16:36:51,50	-0,430602	
16:36:51,51	-2,91005	
16:36:51,52	-0,120672	
16:36:51,53	-3,52991	
16:36:51,54	-0,0763957	
16:36:51,55	-3,1757	
16:36:51,56	-0,961912	
