Time - Plot 0	Bar - Plot 0	
12:55:28,77	-1,13901	
12:55:28,78	-1,27184	
12:55:28,79	-1,67032	
12:55:28,80	-1,22757	
12:55:28,81	-1,13901	
12:55:28,82	-1,62605	
12:55:28,83	-0,829084	
12:55:28,84	-0,961912	
12:55:28,86	-1,22757	
12:55:28,87	-1,27184	
12:55:28,88	-1,09474	
12:55:28,89	-1,18329	
12:55:28,90	-1,27184	
12:55:28,91	-1,00619	
12:55:28,93	-0,829084	
12:55:28,94	-1,27184	
12:55:28,95	-1,27184	
12:55:28,96	-1,67032	
12:55:28,97	-1,36039	
12:55:28,98	-1,5375	
12:55:28,99	-1,18329	
12:55:29,01	-1,40467	
12:55:29,02	-1,18329	
12:55:29,03	-1,27184	
12:55:29,04	-1,36039	
12:55:29,05	-0,961912	
12:55:29,06	-1,18329	
12:55:29,08	-0,961912	
12:55:29,09	-0,917636	
12:55:29,10	-1,58177	
12:55:29,11	-1,00619	
12:55:29,13	-1,36039	
12:55:29,14	-1,7146	
12:55:29,15	-1,18329	
12:55:29,16	-1,67032	
12:55:29,18	-1,18329	
12:55:29,19	-1,05046	
12:55:29,20	-1,36039	
12:55:29,21	-1,00619	
12:55:29,22	-1,7146	
12:55:29,23	-1,13901	
12:55:29,24	-1,5375	
12:55:29,25	-0,740533	
12:55:29,26	-1,09474	
12:55:29,28	-1,44895	
12:55:29,29	-0,917636	
12:55:29,30	-1,44895	
12:55:29,31	-0,829084	
12:55:29,33	-1,05046	
12:55:29,34	-1,58177	
12:55:29,36	-1,36039	
12:55:29,37	-1,58177	
12:55:29,38	-1,05046	
12:55:29,40	-1,00619	
12:55:29,41	-1,67032	
12:55:29,42	-1,36039	
12:55:29,43	-1,44895	
12:55:29,45	-1,09474	
12:55:29,47	-1,49322	
12:55:29,48	-1,31612	
12:55:29,49	-1,27184	
12:55:29,50	-1,31612	
12:55:29,51	-1,36039	
12:55:29,52	-1,09474	
12:55:29,53	-1,22757	
12:55:29,54	-1,05046	
12:55:29,55	-1,09474	
12:55:29,56	-1,31612	
12:55:29,57	-1,27184	
12:55:29,58	-1,5375	
12:55:29,59	-1,18329	
12:55:29,60	-1,09474	
12:55:29,62	-1,44895	
12:55:29,63	-1,00619	
12:55:29,64	-1,31612	
12:55:29,66	-1,31612	
12:55:29,67	-1,40467	
12:55:29,68	-1,31612	
12:55:29,69	-1,27184	
12:55:29,71	-1,31612	
12:55:29,72	-0,87336	
12:55:29,74	-1,31612	
12:55:29,76	-1,00619	
12:55:29,77	-1,13901	
12:55:29,79	-1,5375	
12:55:29,80	-1,27184	
12:55:29,82	-1,49322	
12:55:29,84	-1,13901	
12:55:29,85	-1,22757	
12:55:29,87	-1,13901	
12:55:29,89	-1,05046	
12:55:29,91	-1,49322	
12:55:29,92	-1,27184	
12:55:29,94	-1,31612	
12:55:29,95	-0,696257	
12:55:29,96	-1,18329	
12:55:29,98	-1,49322	
12:55:29,99	-1,36039	
12:55:30,00	-1,05046	
12:55:30,01	-1,27184	
12:55:30,03	-1,36039	
12:55:30,03	-1,67032	
12:55:30,05	-1,18329	
12:55:30,06	-1,22757	
12:55:30,07	-1,05046	
12:55:30,08	-1,18329	
12:55:30,09	-1,44895	
12:55:30,10	-1,36039	
12:55:30,11	-0,740533	
12:55:30,12	-1,36039	
12:55:30,13	-1,18329	
12:55:30,15	-1,09474	
12:55:30,16	-1,36039	
12:55:30,18	-1,22757	
12:55:30,19	-1,13901	
12:55:30,20	-1,22757	
12:55:30,21	-0,651981	
12:55:30,22	-1,22757	
12:55:30,23	-1,49322	
12:55:30,25	-1,27184	
12:55:30,26	-1,67032	
12:55:30,27	-0,917636	
12:55:30,28	-1,36039	
12:55:30,29	-0,917636	
12:55:30,30	-1,36039	
12:55:30,31	-1,5375	
12:55:30,33	-1,09474	
12:55:30,34	-1,27184	
12:55:30,35	-1,09474	
12:55:30,36	-1,31612	
12:55:30,38	-1,18329	
12:55:30,39	-1,5375	
12:55:30,40	-1,44895	
12:55:30,41	-1,00619	
12:55:30,42	-1,58177	
12:55:30,43	-1,40467	
12:55:30,44	-1,18329	
12:55:30,46	-1,36039	
12:55:30,47	-1,05046	
12:55:30,48	-1,36039	
12:55:30,49	-1,27184	
12:55:30,50	-1,22757	
12:55:30,52	-1,00619	
12:55:30,53	-1,49322	
12:55:30,54	-1,40467	
12:55:30,55	-1,05046	
12:55:30,56	-1,44895	
12:55:30,57	-0,740533	
12:55:30,58	-1,18329	
12:55:30,59	-0,961912	
12:55:30,60	-1,31612	
12:55:30,61	-1,31612	
12:55:30,62	-1,36039	
12:55:30,63	-1,05046	
12:55:30,64	-1,31612	
12:55:30,65	-1,05046	
12:55:30,66	-1,22757	
12:55:30,68	-1,22757	
12:55:30,69	-1,09474	
12:55:30,70	-1,49322	
12:55:30,71	-1,00619	
12:55:30,72	-1,44895	
12:55:30,73	-1,44895	
12:55:30,74	-1,00619	
12:55:30,76	-1,36039	
12:55:30,76	-1,09474	
12:55:30,78	-1,36039	
12:55:30,79	-1,31612	
12:55:30,80	-1,36039	
12:55:30,81	-0,87336	
12:55:30,82	-1,5375	
12:55:30,83	-0,696257	
12:55:30,84	-1,31612	
12:55:30,85	-1,27184	
12:55:30,86	-1,22757	
12:55:30,87	-0,696257	
12:55:30,88	-1,13901	
12:55:30,89	-1,05046	
12:55:30,91	-1,13901	
12:55:30,92	-1,44895	
12:55:30,93	-1,09474	
12:55:30,94	-1,27184	
12:55:30,95	-1,27184	
12:55:30,96	-1,18329	
12:55:30,98	-1,44895	
12:55:30,99	-0,87336	
12:55:31,00	-1,09474	
12:55:31,01	-1,13901	
12:55:31,02	-1,27184	
12:55:31,03	-1,31612	
12:55:31,05	-1,31612	
12:55:31,06	-1,58177	
12:55:31,07	-1,09474	
12:55:31,09	-1,27184	
12:55:31,10	-1,40467	
12:55:31,11	-1,44895	
12:55:31,12	-1,27184	
12:55:31,13	-1,22757	
12:55:31,15	-1,31612	
12:55:31,16	-1,44895	
12:55:31,17	-1,18329	
12:55:31,18	-1,18329	
12:55:31,19	-1,44895	
12:55:31,21	-0,607705	
12:55:31,22	-1,18329	
12:55:31,23	-1,40467	
12:55:31,25	-1,09474	
12:55:31,26	-1,44895	
12:55:31,27	-1,31612	
12:55:31,28	-1,22757	
12:55:31,29	-1,05046	
12:55:31,31	-0,961912	
12:55:31,32	-1,09474	
12:55:31,33	-1,22757	
12:55:31,34	-1,18329	
12:55:31,36	-1,67032	
12:55:31,37	-0,519154	
12:55:31,38	-1,27184	
12:55:31,39	-1,22757	
12:55:31,40	-1,22757	
12:55:31,41	-1,22757	
12:55:31,42	-1,40467	
12:55:31,43	-1,36039	
12:55:31,44	-1,5375	
12:55:31,45	-1,31612	
12:55:31,46	-1,31612	
12:55:31,47	-1,27184	
12:55:31,49	-1,05046	
12:55:31,50	-1,36039	
12:55:31,51	-1,13901	
12:55:31,52	-1,22757	
12:55:31,53	-1,31612	
12:55:31,54	-1,31612	
12:55:31,55	-1,7146	
12:55:31,56	-0,917636	
12:55:31,57	-1,09474	
12:55:31,58	-1,22757	
12:55:31,60	-1,80315	
12:55:31,61	-1,27184	
12:55:31,62	-1,44895	
12:55:31,63	-1,00619	
12:55:31,64	-1,36039	
12:55:31,65	-1,31612	
12:55:31,66	-1,31612	
12:55:31,68	-1,5375	
12:55:31,69	-1,36039	
12:55:31,71	-0,961912	
12:55:31,72	-1,49322	
12:55:31,73	-0,917636	
12:55:31,74	-1,36039	
12:55:31,75	-0,651981	
12:55:31,76	-1,09474	
12:55:31,77	-1,18329	
12:55:31,79	-1,13901	
12:55:31,80	-1,40467	
12:55:31,81	-1,13901	
12:55:31,82	-1,22757	
12:55:31,83	-1,09474	
12:55:31,84	-1,40467	
12:55:31,85	-1,09474	
12:55:31,86	-1,13901	
12:55:31,87	-1,09474	
12:55:31,88	-1,36039	
12:55:31,89	-1,13901	
12:55:31,90	-1,36039	
12:55:31,91	-0,917636	
12:55:31,92	-1,22757	
12:55:31,93	-0,917636	
12:55:31,94	-1,18329	
12:55:31,95	-0,829084	
12:55:31,96	-1,18329	
12:55:31,97	-1,09474	
12:55:31,98	-1,27184	
12:55:31,98	-1,00619	
12:55:31,99	-1,27184	
12:55:32,00	-1,27184	
12:55:32,01	-1,22757	
12:55:32,02	-1,05046	
12:55:32,03	-1,5375	
12:55:32,04	-1,09474	
12:55:32,05	-0,917636	
12:55:32,06	-1,40467	
12:55:32,07	-1,22757	
12:55:32,08	-1,27184	
12:55:32,09	-1,18329	
12:55:32,10	-1,22757	
12:55:32,11	-0,696257	
12:55:32,12	-1,36039	
12:55:32,13	-1,09474	
12:55:32,14	-1,5375	
12:55:32,16	-1,00619	
12:55:32,17	-1,05046	
12:55:32,18	-1,00619	
12:55:32,19	-1,05046	
12:55:32,20	-1,00619	
12:55:32,22	-1,05046	
12:55:32,23	-1,00619	
12:55:32,24	-0,961912	
12:55:32,25	-1,13901	
12:55:32,26	-1,27184	
12:55:32,27	-1,22757	
12:55:32,28	-1,27184	
12:55:32,30	-0,961912	
12:55:32,30	-0,87336	
12:55:32,31	-1,13901	
12:55:32,32	-1,49322	
12:55:32,33	-1,62605	
12:55:32,34	-1,27184	
12:55:32,35	-1,18329	
12:55:32,36	-1,31612	
12:55:32,37	-1,31612	
12:55:32,38	-1,00619	
12:55:32,40	-1,44895	
12:55:32,41	-1,27184	
12:55:32,43	-1,18329	
12:55:32,44	-1,36039	
12:55:32,45	-1,40467	
12:55:32,46	-1,44895	
12:55:32,47	-1,09474	
12:55:32,49	-1,18329	
12:55:32,50	-1,44895	
12:55:32,51	-1,31612	
12:55:32,52	-1,22757	
12:55:32,54	-1,7146	
12:55:32,55	-1,05046	
12:55:32,56	-1,13901	
12:55:32,58	-1,40467	
12:55:32,59	-1,18329	
12:55:32,60	-1,27184	
12:55:32,62	-1,00619	
12:55:32,63	-1,13901	
12:55:32,64	-0,961912	
12:55:32,66	-1,00619	
12:55:32,67	-1,22757	
12:55:32,69	-1,40467	
12:55:32,70	-1,13901	
12:55:32,71	-1,27184	
12:55:32,73	-1,00619	
12:55:32,74	-1,36039	
12:55:32,75	-0,917636	
12:55:32,76	-1,44895	
12:55:32,77	-1,40467	
12:55:32,78	-1,09474	
12:55:32,80	-1,44895	
12:55:32,81	-1,09474	
12:55:32,82	-1,09474	
12:55:32,83	-1,36039	
12:55:32,84	-1,62605	
12:55:32,85	-0,917636	
12:55:32,86	-1,05046	
12:55:32,87	-1,31612	
12:55:32,89	-1,00619	
12:55:32,90	-1,5375	
12:55:32,91	-1,36039	
12:55:32,92	-1,18329	
12:55:32,93	-1,18329	
12:55:32,94	-1,49322	
12:55:32,95	-1,44895	
12:55:32,96	-1,05046	
12:55:32,97	-1,09474	
12:55:32,98	-1,67032	
12:55:32,99	-1,27184	
12:55:33,00	-1,18329	
12:55:33,01	-1,5375	
12:55:33,02	-1,22757	
12:55:33,03	-1,5375	
12:55:33,04	-1,00619	
12:55:33,05	-1,5375	
12:55:33,06	-1,05046	
12:55:33,08	-1,13901	
12:55:33,09	-1,40467	
12:55:33,10	-1,22757	
12:55:33,11	-0,651981	
12:55:33,12	-1,18329	
12:55:33,14	-1,5375	
12:55:33,15	-0,829084	
12:55:33,16	-1,40467	
12:55:33,17	-1,00619	
12:55:33,18	-0,917636	
12:55:33,19	-1,09474	
12:55:33,20	-1,09474	
12:55:33,21	-1,44895	
12:55:33,22	-1,36039	
12:55:33,23	-1,13901	
12:55:33,25	-1,05046	
12:55:33,26	-1,13901	
12:55:33,27	-1,36039	
12:55:33,28	-1,67032	
12:55:33,29	-1,00619	
12:55:33,30	-1,22757	
12:55:33,31	-1,22757	
12:55:33,32	-1,27184	
12:55:33,34	-1,18329	
12:55:33,35	-1,00619	
12:55:33,36	-1,27184	
12:55:33,37	-1,05046	
12:55:33,38	-1,18329	
12:55:33,39	-1,31612	
12:55:33,40	-1,27184	
12:55:33,41	-1,27184	
12:55:33,43	-1,36039	
12:55:33,44	-1,40467	
12:55:33,45	-1,27184	
12:55:33,46	-0,961912	
12:55:33,48	-1,31612	
12:55:33,49	-1,00619	
12:55:33,50	-1,00619	
12:55:33,52	-1,22757	
12:55:33,53	-1,40467	
12:55:33,55	-1,13901	
12:55:33,56	-1,27184	
12:55:33,57	-1,13901	
12:55:33,59	-1,09474	
12:55:33,60	-1,31612	
12:55:33,61	-1,40467	
12:55:33,63	-1,00619	
12:55:33,64	-1,27184	
12:55:33,65	-1,36039	
12:55:33,66	-1,18329	
12:55:33,67	-1,18329	
12:55:33,68	-1,44895	
12:55:33,70	-1,27184	
12:55:33,71	-1,05046	
12:55:33,72	-1,58177	
12:55:33,73	-0,519154	
12:55:33,74	-1,27184	
12:55:33,76	-1,58177	
12:55:33,78	-1,44895	
12:55:33,79	-1,5375	
12:55:33,81	-1,75888	
12:55:33,83	-1,5375	
12:55:33,84	-0,740533	
12:55:33,86	-1,05046	
12:55:33,87	-1,49322	
12:55:33,89	-1,00619	
12:55:33,90	-1,09474	
12:55:33,91	-1,09474	
12:55:33,92	-1,09474	
12:55:33,93	-1,5375	
12:55:33,94	-1,44895	
12:55:33,95	-1,13901	
12:55:33,96	-1,27184	
12:55:33,97	-1,44895	
12:55:33,98	-1,31612	
12:55:33,99	-1,00619	
12:55:34,00	-1,13901	
12:55:34,01	-1,36039	
12:55:34,02	-1,36039	
12:55:34,04	-1,00619	
12:55:34,05	-1,5375	
12:55:34,06	-1,13901	
12:55:34,07	-0,87336	
12:55:34,08	-1,13901	
12:55:34,09	-1,13901	
12:55:34,10	-1,27184	
12:55:34,11	-1,44895	
12:55:34,12	-1,13901	
12:55:34,14	-1,44895	
12:55:34,15	-1,27184	
12:55:34,16	-0,829084	
12:55:34,17	-1,40467	
12:55:34,18	-0,829084	
12:55:34,19	-1,5375	
12:55:34,20	-1,5375	
12:55:34,21	-0,917636	
12:55:34,23	-1,27184	
12:55:34,24	-1,31612	
12:55:34,25	-1,22757	
12:55:34,26	-1,18329	
12:55:34,27	-1,00619	
12:55:34,29	-1,31612	
12:55:34,29	-0,917636	
12:55:34,31	-1,09474	
12:55:34,31	-1,09474	
12:55:34,33	-1,44895	
12:55:34,34	-1,27184	
12:55:34,35	-1,31612	
12:55:34,36	-1,09474	
12:55:34,37	-1,31612	
12:55:34,38	-1,22757	
12:55:34,39	-1,18329	
12:55:34,40	-1,00619	
12:55:34,41	-1,27184	
12:55:34,43	-0,829084	
12:55:34,44	-1,18329	
12:55:34,45	-1,31612	
12:55:34,46	-1,09474	
12:55:34,47	-1,18329	
12:55:34,48	-1,00619	
12:55:34,49	-1,22757	
12:55:34,51	-1,18329	
12:55:34,52	-1,49322	
12:55:34,53	-1,09474	
12:55:34,54	-1,09474	
12:55:34,55	-1,36039	
12:55:34,56	-1,22757	
12:55:34,57	-1,09474	
12:55:34,58	-1,49322	
12:55:34,59	-1,44895	
12:55:34,60	-0,829084	
12:55:34,61	-1,31612	
12:55:34,62	-1,40467	
12:55:34,63	-1,13901	
12:55:34,64	-0,961912	
12:55:34,65	-1,36039	
12:55:34,66	-1,00619	
12:55:34,67	-1,05046	
12:55:34,68	-1,05046	
12:55:34,69	-1,36039	
12:55:34,71	-1,36039	
12:55:34,72	-1,31612	
12:55:34,73	-1,13901	
12:55:34,74	-1,27184	
12:55:34,75	-1,13901	
12:55:34,76	-1,44895	
12:55:34,77	-1,18329	
12:55:34,78	-0,961912	
12:55:34,79	-1,27184	
12:55:34,81	-1,00619	
12:55:34,82	-1,09474	
12:55:34,83	-1,13901	
12:55:34,85	-1,18329	
12:55:34,86	-1,22757	
12:55:34,87	-0,829084	
12:55:34,88	-0,87336	
12:55:34,89	-1,09474	
12:55:34,91	-1,00619	
12:55:34,92	-1,05046	
12:55:34,93	-1,44895	
12:55:34,94	-1,13901	
12:55:34,95	-1,05046	
12:55:34,96	-1,00619	
12:55:34,97	-1,09474	
12:55:34,98	-1,40467	
12:55:34,99	-1,80315	
12:55:35,00	-0,87336	
12:55:35,01	-1,36039	
12:55:35,03	-1,22757	
12:55:35,04	-1,00619	
12:55:35,05	-1,22757	
12:55:35,06	-1,36039	
12:55:35,07	-1,13901	
12:55:35,08	-1,22757	
12:55:35,09	-1,00619	
12:55:35,11	-0,651981	
12:55:35,12	-1,18329	
12:55:35,13	-1,36039	
12:55:35,14	-1,09474	
12:55:35,15	-1,36039	
12:55:35,17	-1,31612	
12:55:35,18	-1,05046	
12:55:35,20	-1,00619	
12:55:35,21	-1,18329	
12:55:35,22	-1,49322	
12:55:35,24	-1,05046	
12:55:35,25	-1,18329	
12:55:35,26	-1,05046	
12:55:35,27	-1,18329	
12:55:35,28	-1,09474	
12:55:35,29	-1,5375	
12:55:35,31	-1,44895	
12:55:35,32	-1,05046	
12:55:35,33	-0,740533	
12:55:35,34	-1,27184	
12:55:35,36	-1,49322	
12:55:35,37	-1,27184	
12:55:35,38	-0,87336	
12:55:35,39	-0,917636	
12:55:35,41	-1,40467	
12:55:35,42	-1,22757	
12:55:35,43	-1,49322	
12:55:35,45	-1,09474	
12:55:35,46	-1,36039	
12:55:35,47	-1,27184	
12:55:35,48	-1,40467	
12:55:35,50	-1,36039	
12:55:35,51	-1,40467	
12:55:35,52	-1,44895	
12:55:35,53	-1,18329	
12:55:35,54	-1,13901	
12:55:35,55	-1,7146	
12:55:35,56	-0,87336	
12:55:35,57	-1,62605	
12:55:35,58	-1,36039	
12:55:35,59	-1,49322	
12:55:35,60	-1,44895	
12:55:35,61	-1,09474	
12:55:35,62	-1,44895	
12:55:35,63	-1,09474	
12:55:35,65	-1,40467	
12:55:35,66	-1,13901	
12:55:35,67	-1,62605	
12:55:35,68	-0,87336	
12:55:35,69	-1,31612	
12:55:35,70	-1,36039	
12:55:35,71	-1,36039	
12:55:35,72	-1,00619	
12:55:35,73	-1,22757	
12:55:35,74	-1,00619	
12:55:35,76	-1,22757	
12:55:35,77	-1,13901	
12:55:35,78	-1,13901	
12:55:35,79	-1,18329	
12:55:35,80	-1,18329	
12:55:35,81	-1,13901	
12:55:35,82	-0,740533	
12:55:35,83	-1,18329	
12:55:35,84	-1,05046	
12:55:35,85	-1,44895	
12:55:35,86	-0,784808	
12:55:35,88	-1,09474	
12:55:35,89	-1,62605	
12:55:35,91	-1,22757	
12:55:35,92	-1,18329	
12:55:35,93	-1,27184	
12:55:35,95	-1,22757	
12:55:35,96	-1,31612	
12:55:35,98	-1,00619	
12:55:35,99	-1,31612	
12:55:36,00	-1,27184	
12:55:36,02	-1,13901	
12:55:36,03	-1,62605	
12:55:36,04	-1,22757	
12:55:36,05	-1,36039	
12:55:36,06	-1,40467	
12:55:36,07	-1,31612	
12:55:36,08	-0,87336	
12:55:36,09	-1,27184	
12:55:36,10	-1,58177	
12:55:36,11	-1,5375	
12:55:36,12	-1,36039	
12:55:36,13	-1,18329	
12:55:36,14	-1,36039	
12:55:36,15	-0,917636	
12:55:36,16	-1,7146	
12:55:36,18	-1,00619	
12:55:36,19	-1,44895	
12:55:36,20	-1,09474	
12:55:36,21	-0,961912	
12:55:36,22	-1,27184	
12:55:36,23	-1,40467	
12:55:36,24	-1,40467	
12:55:36,25	-1,18329	
12:55:36,26	-0,961912	
12:55:36,27	-1,5375	
12:55:36,28	-1,09474	
12:55:36,29	-1,49322	
12:55:36,30	-0,917636	
12:55:36,31	-1,44895	
12:55:36,32	-1,27184	
12:55:36,33	-1,49322	
12:55:36,34	-0,961912	
12:55:36,35	-1,31612	
12:55:36,36	-1,00619	
12:55:36,37	-1,22757	
12:55:36,38	-1,49322	
12:55:36,40	-1,31612	
12:55:36,41	-1,31612	
12:55:36,42	-1,18329	
12:55:36,43	-1,40467	
12:55:36,44	-1,58177	
12:55:36,45	-0,917636	
12:55:36,46	-1,18329	
12:55:36,47	-0,961912	
12:55:36,48	-1,13901	
